,sample2,sample4,sample1,sample3
TFAP2E,29,13,23,16
PSMB2,3583,3280,1984,1965
LOC105378646,0,0,0,0
C1orf216,326,451,134,152
CLSPN,2240,3289,801,562
AGO4,1123,1054,1358,2004
AGO1,11878,10091,6037,5922
AGO3,2043,1314,1529,1880
LOC105378647,14,8,4,16
TEKT2,42,34,132,213
ADPRS,1222,1164,786,871
COL8A2,206,176,58,88
TRAPPC3,1204,1199,1178,1369
MAP7D1,2077,2537,2116,2693
THRAP3,11256,11331,8207,9101
SH3D21,1063,649,1840,3301
EVA1B,27,10,28,70
STK40,1001,1297,481,660
LOC124904012,70,78,54,67
LSM10,612,464,218,205
LOC124904013,6,4,7,5
OSCP1,69,72,320,366
SNORA63C,0,0,0,1
LOC107984940,3,0,1,1
MRPS15,2473,2977,2117,2274
CSF3R,1,0,71,84
LOC107984941,0,0,0,0
LOC105378648,0,0,0,0
LOC124904023,0,1,39,50
GRIK3,36,79,13,12
LOC124904027,0,0,0,0
MIR4255,0,0,0,0
LOC107984942,2,1,1,1
ZC3H12A-DT,16,33,13,14
ZC3H12A,328,397,214,230
MIR6732,0,2,1,1
MEAF6,758,929,837,1046
MIR5581,8,6,3,9
LOC105378649,0,2,4,3
SNIP1,900,1004,838,1110
DNALI1,297,286,613,857
GNL2,4126,5002,2801,3456
RSPO1,3,1,4,10
C1orf109,1152,1489,794,997
CDCA8,1965,2201,1465,1709
EPHA10,41,38,9,15
LOC124904835,0,0,0,0
LOC105378650,0,0,0,0
MANEAL,318,474,203,164
YRDC,732,1026,440,617
C1orf122,524,741,372,446
MTF1,452,407,300,434
INPP5B,1596,1835,1289,1483
LOC124904043,14,8,4,9
LOC105378651,10,7,2,6
SF3A3,7088,8786,3973,4606
FHL3,749,823,885,1373
UTP11,1646,2130,998,1030
POU3F1,1040,634,222,166
MIR3659HG,79,38,7,9
MIR3659,1,0,0,0
LINC02786,8,7,0,0
LOC105378654,8,4,6,6
LINC01343,0,0,0,0
LOC105378657,116,96,307,261
LOC107984943,38,25,31,39
LINC01685,0,2,0,2
LOC105378658,0,0,0,0
LOC105378660,1,4,1,0
RRAGC,360,325,311,439
GJA9-MYCBP,8,1,9,7
MYCBP,2,0,2,2
LOC105378663,0,0,1,0
GJA9,0,0,0,0
RHBDL2,19,10,16,11
LOC105378662,1,1,3,7
AKIRIN1,8155,9518,3990,4820
NDUFS5,5254,6257,2943,3027
LOC124904088,54,31,39,46
MACF1,29476,20377,12081,8564
LOC124904101,29,16,12,13
BMP8A,93,77,80,96
OXCT2P1,14,24,14,13
PPIEL,108,93,139,213
PABPC4,6856,7174,4051,4681
PABPC4-AS1,24,40,19,9
SNORA55,23,42,11,17
HEYL,68,75,75,132
NT5C1A,1,1,0,4
HPCAL4,32,28,17,20
PPIE,1127,1039,1111,1340
BMP8B,67,54,23,50
OXCT2,20,20,12,21
BMP8B-AS1,2,2,0,0
LOC101929536,1,2,1,0
LOC105378667,3,0,2,1
TRIT1,877,830,628,742
MYCL-AS1,12,18,5,11
MYCL,1647,1799,481,619
MFSD2A,998,1059,288,480
LOC105378669,36,36,44,22
CAP1,5213,6656,3778,4129
PPT1,4927,4910,4249,5408
LOC105378671,2,2,3,5
RLF,5136,3630,4929,5558
TMCO2,0,1,0,0
ZMPSTE24,1347,2257,849,824
COL9A2,148,144,177,421
SMAP2,358,364,273,272
ZFP69B,269,287,169,188
ZFP69,235,281,180,246
EXO5-DT,15,17,16,20
EXO5,171,208,185,271
LOC124904149,11,9,5,8
ZNF684,207,240,85,86
LOC105378673,0,0,0,0
RIMS3,1925,1877,593,480
LOC105378675,23,32,1,5
NFYC-AS1,130,135,117,182
NFYC,1087,1217,1001,1252
MIR30E,3,4,1,6
MIR30C1,2,3,2,0
KCNQ4,130,103,36,61
LOC105378676,0,0,0,0
CITED4,411,421,170,169
LOC124904157,0,0,0,0
CTPS1,3297,4137,1461,1289
SLFNL1-AS1,51,50,14,14
SLFNL1,33,15,16,12
SCMH1,490,454,455,584
LOC102723924,7,15,6,7
LOC124904158,5,3,3,3
LOC124904159,0,0,0,0
FOXO6,153,88,38,51
FOXO6-AS1,8,4,1,1
LOC105378678,1,0,1,0
EDN2,10,2,0,0
HIVEP3,35,22,22,19
LOC128125817,0,0,0,0
LOC124904160,0,0,0,0
LOC124904161,0,0,0,0
GUCA2B,0,0,0,0
GUCA2A,0,0,0,2
FOXJ3,3195,3149,4274,6189
RIMKLA,2398,1203,1401,2039
ZMYND12,10,16,33,52
CCDC30,47,38,65,97
PPCS,653,658,724,1018
LOC124904162,14,13,5,15
PPIH,692,772,608,727
YBX1,29462,30911,17992,18984
CLDN19,537,563,717,1056
P3H1,2620,2907,2118,2618
C1orf50,465,577,358,471
TMEM269-DT,3,2,0,3
TMEM269,19,8,12,22
LOC107984946,3,1,5,6
SVBP,354,397,336,457
ERMAP,193,187,281,405
LOC124904163,47,64,33,30
ZNF691,530,754,470,529
LOC339539,4,1,1,5
SLC2A1,55515,28579,36247,40881
SLC2A1-DT,178,96,110,113
CFAP144,40,21,82,64
EBNA1BP2,2619,3838,1093,1140
MIR6733,1,2,0,0
CFAP57,20,7,29,38
LOC105378685,13,9,11,11
LOC124904164,1,5,1,5
TMEM125,481,674,172,329
C1orf210,238,268,124,179
TIE1,330,309,105,137
MPL,26,21,21,23
CDC20-DT,19,17,27,25
CDC20,5316,6961,3384,4358
ELOVL1,516,728,328,324
MIR6734,0,0,0,0
LOC112268225,50,69,41,40
MED8,403,596,258,319
MED8-AS1,3,10,4,9
SZT2,718,727,926,1082
SZT2-AS1,0,0,0,0
MIR6735,0,0,0,0
HYI,0,0,0,0
HYI-AS1,3,0,0,0
PTPRF,13992,9742,9395,13457
KDM4A,3566,3242,1279,1379
LOC124904165,45,37,21,25
KDM4A-AS1,54,60,38,48
ST3GAL3,301,290,380,568
ST3GAL3-AS1,3,6,5,6
LOC124904166,2,0,2,2
MIR6079,0,0,0,0
ARTN,368,438,55,48
LINC02918,35,26,7,2
LOC101929609,13,9,1,2
IPO13,1019,1234,552,591
DPH2,1601,2577,654,762
LOC124904167,9,11,2,7
ATP6V0B,2351,3405,1853,2385
B4GALT2,2217,2492,1534,1918
CCDC24,266,283,222,355
SLC6A9,310,482,70,83
LOC107984948,22,13,14,16
LOC124904168,13,23,7,0
KLF17,1,0,0,0
LOC124904169,0,0,0,0
KLF18,1,0,0,0
LOC124904170,0,0,0,0
DMAP1,547,696,732,939
ERI3,1828,2301,1492,1740
ERI3-IT1,47,21,21,32
SNORA110,4,2,2,1
RNF220,1750,2110,1941,2385
MIR5584,0,1,0,0
LOC107984950,132,150,119,171
TMEM53,121,169,161,219
SNORD145,3,1,1,3
ARMH1,17,7,20,44
LOC105378690,1,1,4,2
RNU5F-1,45,19,40,25
RNU5D-1,51,24,21,35
KIF2C,4609,4673,3458,3827
SNORD160,4,17,5,3
RPS8,41802,41757,38134,48530
SNORD55,190,185,75,102
SNORD46,209,304,113,175
SNORD38A,23,24,10,7
SNORD38B,52,52,22,24
BEST4,76,74,65,95
PLK3,392,300,116,181
DYNLT4,21,22,6,8
BTBD19,40,58,53,63
PTCH2,70,49,78,100
LOC107984952,3,2,8,2
EIF2B3,1107,1314,776,920
HECTD3,1166,1501,1404,1885
UROD,2155,2804,1934,2067
ZSWIM5,604,349,716,910
LOC105378691,11,2,5,4
LINC01144,10,31,36,33
HPDL,285,542,372,361
MUTYH,1101,1289,938,1254
TOE1,315,608,405,496
TESK2,682,630,774,1012
CCDC163,80,97,108,173
MMACHC,529,714,429,553
PRDX1,15046,18510,7784,7801
AKR1A1,4772,5351,2851,3566
NASP,22643,25935,10833,10256
CCDC17,119,94,64,71
GPBP1L1,5587,6123,3413,4064
RPS15AP10,37,31,19,24
TMEM69,1077,1291,1064,1263
IPP,213,195,331,441
LOC105378693,5,1,1,0
MAST2,1843,1923,1255,1353
LOC105378694,13,3,5,4
P3R3URF-PIK3R3,0,0,0,0
PIK3R3,63,66,37,33
LOC124904171,1,0,0,0
LOC101929626,1,6,0,0
TSPAN1,11,15,10,35
P3R3URF,0,0,0,1
POMGNT1,1307,1567,2052,2752
LURAP1,24,47,22,36
RAD54L,1193,1489,543,484
LRRC41,1895,2082,2611,3765
UQCRH,7283,8805,4478,5700
NSUN4,1015,872,757,1087
FAAH,135,189,95,143
FAAHP1,10,9,5,6
LINC01398,1,0,1,1
DMBX1,1,3,25,63
TMEM275,1,0,0,0
MKNK1-AS1,24,15,4,6
KNCN,0,0,0,1
MKNK1,408,447,242,371
MOB3C,118,148,22,39
LOC105378697,0,0,0,0
ATPAF1,2033,2770,1728,2330
TEX38,9,2,6,4
EFCAB14-AS1,3,5,2,7
EFCAB14,2299,2571,1924,2640
LOC105378698,12,16,18,9
LOC105378699,0,0,0,0
CYP4B1,1,1,1,1
CYP4Z2P,1,0,0,0
CYP4A11,1,0,0,1
CYP4X1,61,81,123,148
LOC124904172,4,3,5,2
CYP4Z1,4,1,4,1
CYP4A22,9,2,7,6
LOC105378701,23,17,46,46
LINC00853,1,0,4,4
PDZK1IP1,0,0,0,1
TAL1,2,6,2,1
STIL,2355,2877,1901,1837
CMPK1,1507,1445,880,1043
LINC01389,9,3,0,1
FOXE3,2,1,0,0
FOXD2-AS1,3,4,12,18
FOXD2,2,1,6,5
LOC124904173,0,0,2,2
LINC01738,0,2,0,0
LOC124904174,0,0,0,1
TRABD2B,159,115,592,657
LINC02794,8,0,100,101
SKINT1L,11,2,72,86
SLC5A9,33,33,2467,3332
SPATA6,369,354,1676,2377
LOC124904175,0,1,8,5
AGBL4,7,12,4,11
BEND5,463,289,317,324
LOC105378706,0,0,0,0
AGBL4-AS1,1,0,0,0
AGBL4-IT1,0,0,0,0
LOC107984954,0,0,0,0
LOC105378708,0,1,0,0
ELAVL4,22,11,29,28
LOC105378709,0,0,0,0
ELAVL4-AS1,1,0,0,0
LOC105378711,1,0,0,0
LOC105378710,0,0,0,0
LINC02808,0,0,0,0
DMRTA2,0,3,3,4
LOC105378714,0,0,0,0
FAF1,2306,2355,2186,2786
FAF1-AS1,58,27,41,43
LOC124904727,1,1,0,0
LOC124904176,0,0,0,0
CDKN2C,1,2,1,0
MIR4421,0,0,0,0
MIR6500,0,0,0,0
C1orf185,0,0,0,0
LINC01562,2,2,0,1
LOC124904818,0,0,0,0
RNF11,1773,1971,2369,3167
TTC39A,256,252,210,233
LOC124904177,4,6,5,0
TTC39A-AS1,1,0,0,0
EPS15,2637,2568,1448,1815
OSBPL9,3695,4089,3768,4640
EPS15-AS1,0,0,0,0
CALR4P,0,0,0,0
LOC105378719,0,0,0,2
LOC124900447,2,0,0,0
NRDC,6880,5971,4230,5737
MIR761,0,0,0,0
RAB3B,3752,3559,16200,22904
TXNDC12,3341,3749,2344,2935
KTI12,0,0,0,0
TXNDC12-AS1,15,15,9,14
BTF3L4,3163,3484,1769,2192
LOC107984956,11,8,21,13
ZFYVE9,2278,2403,2385,3130
CC2D1B,853,871,878,1012
ORC1,3168,3675,1696,1733
PRPF38A,2204,2156,1955,2286
TUT4,2712,2639,2424,3492
LOC105378723,16,5,13,20
GPX7,229,298,512,667
LOC124904178,0,1,3,0
SHISAL2A,9,12,6,6
COA7,1363,1796,667,880
ZYG11B,2045,2536,1987,2411
ZYG11A,264,187,42,61
ECHDC2,396,273,280,354
SCP2,1092,1208,978,1182
PODN,0,3,0,3
SLC1A7,1,2,0,4
LOC105379783,0,0,1,1
LOC105378724,0,0,0,0
CPT2,1259,1602,1134,1358
CZIB,868,968,970,1206
MAGOH,887,1032,758,815
MAGOH-DT,13,8,13,18
LRP8,5964,6145,3810,3275
LOC105378728,258,264,108,137
LOC105378726,363,275,159,97
LRP8-DT,27,29,8,9
LOC105378731,14,13,5,4
LINC02812,1,1,1,0
SLC25A3P1,10,9,0,1
LOC105378733,1,0,0,0
DMRTB1,7,10,3,1
GLIS1,23,18,128,133
LOC124904179,8,5,6,1
NDC1,5966,6924,3541,4107
LOC124900439,0,3,2,3
YIPF1,796,1089,717,805
DIO1,7,9,14,13
LOC124904180,1,0,1,1
IFT25,590,622,714,1105
LOC124904181,14,13,24,21
LRRC42,1758,1793,1629,2333
LDLRAD1,1,1,7,3
TMEM59,2742,2869,1978,2750
TCEANC2,466,562,445,523
MIR4781,0,1,1,0
CDCP2,2,0,2,0
CYB5RL,476,570,270,309
MRPL37,3785,4513,2921,3829
SSBP3,1695,1798,1330,1921
SSBP3-AS1,43,55,29,61
LOC105378735,0,2,0,1
LINC02784,0,0,2,1
ACOT11,184,178,231,295
FAM151A,22,25,13,13
MROH7-TTC4,1,1,0,2
MROH7,0,0,3,1
TTC4,17,23,17,36
PARS2,631,707,487,713
TTC22,21,25,27,30
LOC124904182,1,0,2,1
LEXM,15,15,6,4
LOC124904183,7,2,11,11
DHCR24,25962,33979,24965,27326
DHCR24-DT,17,15,17,24
LOC124904184,2,9,3,3
TRK-CTT7-1,0,12,0,0
LOC105378736,0,0,0,0
TMEM61,10,14,5,5
BSND,15,46,10,16
PCSK9,4562,5072,1195,1236
USP24,5860,4920,5873,6813
LOC100507634,24,21,26,37
MIR4422HG,0,0,0,1
MIR4422,0,0,0,0
LOC105378740,0,0,0,0
LINC01753,0,0,0,0
LINC01755,0,0,0,0
LOC105378737,0,0,1,0
LOC105378741,1,1,2,1
LOC124904591,0,0,0,0
LOC124904188,0,0,1,0
LOC124904187,1,1,0,0
LOC124904190,1,0,1,0
LOC124904186,9,9,2,5
LOC124904185,34,26,7,20
LINC01767,1,0,0,4
LOC124904189,3,1,1,0
PLPP3,823,1149,770,1465
LOC101929935,0,0,0,0
PRKAA2,1378,888,1046,1232
FYB2,10,9,6,7
C8A,0,0,0,0
C8B,1,0,0,0
LOC112267900,52,56,168,189
DAB1,803,679,2185,2603
LOC105378748,11,13,52,28
LOC105378747,11,3,19,9
DAB1-AS1,0,0,0,0
LOC105378746,1,2,0,0
LOC107984960,6,2,11,5
OMA1,391,493,326,437
TACSTD2,26,48,7,7
MYSM1,3329,3418,1923,2868
LOC112268263,0,0,0,0
LOC124904191,0,0,0,0
LOC105378751,0,1,0,0
JUN,309,216,490,581
LINC01135,1,0,0,1
LOC101926907,9,13,4,4
LOC107984961,0,0,0,1
LINC02777,5,5,5,6
LINC01358,0,0,0,0
HSD52,0,0,0,0
FGGY-DT,15,9,6,1
FGGY,355,232,339,471
LOC124904192,0,0,0,0
MIR4711,1,0,0,0
LOC105378758,0,0,0,1
LOC101926944,0,0,0,1
HOOK1,1246,1118,355,358
CYP2J2,30,67,4,4
C1orf87,2,2,3,1
LINC02778,0,0,0,0
LOC107984963,0,0,0,0
LOC105378761,0,0,0,0
LOC107984962,0,0,0,0
LOC107985379,0,0,0,0
LINC01748,17,15,24,15
LOC124904193,10,7,6,7
LOC101926964,1,6,2,2
LOC105378764,2,1,0,2
NFIA-AS2,0,1,0,0
NFIA,182,85,57,51
NFIA-AS1,0,2,0,0
LOC105378766,3,0,3,4
LOC107984964,1,0,0,0
MGC34796,4,0,0,2
TM2D1,387,334,408,577
PATJ,5392,4719,4088,4884
MIR12132,1,0,0,0
LOC107984965,3,3,8,1
MIR3116-1,0,0,0,0
MIR3116-2,0,0,0,0
L1TD1,23305,34629,5418,6651
KANK4,42,38,85,121
LOC105378768,2,1,0,0
USP1,3304,4214,2385,3005
DOCK7,3428,2620,3945,5111
ANGPTL3,13,1,15,6
LOC124904194,41,67,8,14
ATG4C,894,941,546,665
LINC01739,0,0,0,0
LINC00466,3,1,0,1
LOC105378770,1,1,0,0
FOXD3-AS1,831,920,127,85
FOXD3,279,354,63,39
MIR6068,0,1,0,0
LOC124904741,0,0,0,0
ALG6,711,1009,605,729
ITGB3BP,745,828,841,1056
LOC102724319,10,5,10,6
EFCAB7,193,184,410,421
DLEU2L,2,9,13,11
PGM1,10495,6285,10674,16427
LOC105378771,6,1,3,0
ROR1,4033,3839,1419,2503
LOC105378772,2,1,1,0
ROR1-AS1,28,12,11,9
LOC105378773,1,0,0,0
UBE2U,1,1,0,1
LOC105378774,0,0,0,0
LOC124904732,0,0,0,0
LOC107984966,6,6,10,12
CACHD1,5570,5934,9408,12895
LOC124904195,263,187,342,319
MIR4794,1,1,0,0
RAVER2,1616,1682,1548,1934
JAK1,2269,2120,1619,1767
LINC01359,9,6,5,8
MIR3671,8,16,4,12
MIR101-1,13,9,11,6
AK4,10919,11154,5817,8743
DNAJC6,627,314,598,710
LOC102724416,13,4,9,7
LOC112268227,16,4,13,5
LEPR,503,265,673,1185
LEPROT,511,811,816,975
LOC124904827,0,0,0,0
PDE4B,130,196,39,21
PDE4B-AS1,0,0,0,0
LOC105378776,0,0,0,0
SGIP1,44,17,11,17
LOC124904196,3,2,1,3
MIR3117,1,0,0,0
DYNLT5,40,42,40,36
INSL5,0,0,0,0
DNAI4,34,24,75,103
MIER1,2120,1916,1408,1681
SLC35D1,364,419,373,469
C1orf141,0,0,0,0
LOC124900434,0,0,0,0
IL23R,2,1,0,0
IL12RB2,127,164,54,35
SERBP1,30800,28604,16579,19844
LINC01702,0,2,0,0
LOC105378780,0,0,0,0
LOC124904197,0,0,0,0
GADD45A,706,422,596,951
GNG12,1061,1247,379,451
LOC105378781,5,1,1,1
GNG12-AS1,5,8,32,23
LOC124900403,0,0,0,0
DIRAS3,1,2,10,3
WLS,428,331,3842,3527
MIR1262,0,1,2,1
LOC105378782,1,3,2,1
LOC124904198,2,0,0,0
RPE65,1,0,0,0
DEPDC1,3448,4091,2271,2883
DEPDC1-AS1,10,8,8,1
LOC107984967,0,0,0,0
LOC105378783,1,0,0,0
LINC01707,1,1,0,0
LOC105378787,0,0,1,0
LINC02791,0,0,0,0
LINC01758,1,0,1,2
LOC105378789,1,2,7,13
LRRC7,21,11,23,23
LOC124904199,0,0,0,0
PIN1P1,0,0,0,0
LRRC7-AS1,0,1,0,0
LRRC40,1761,1952,1576,2224
SRSF11,5270,4549,3917,4625
ANKRD13C,1566,1642,1177,1538
HHLA3,179,115,193,236
HHLA3-AS1,7,4,10,8
CTH,819,912,367,466
LOC105378793,2,1,0,1
LOC105378794,0,0,0,0
LINC01788,1,4,3,0
LOC102724572,0,0,0,0
PTGER3,17,17,5,9
ZRANB2-AS1,4,3,6,2
ZRANB2,2319,2196,1743,1725
MIR186,5,4,3,6
ZRANB2-DT,1,7,9,2
LOC105378795,1,0,0,1
NEGR1,111,59,77,86
NEGR1-IT1,0,0,0,0
LOC105378797,60,26,60,43
LOC105378796,6,2,8,12
LOC105378798,40,39,71,48
LINC02796,5,2,3,2
LINC02797,8,5,4,6
LINC01360,2,0,0,0
LOC105378801,0,0,0,0
LOC107985391,0,0,0,0
LOC105378802,0,0,0,0
LINC02238,0,0,0,0
LRRIQ3,15,16,37,43
FPGT-TNNI3K,0,0,0,1
FPGT,138,129,229,350
TNNI3K,0,0,0,2
LRRC53,0,0,2,2
ERICH3,1,0,2,0
ERICH3-AS1,0,0,0,0
CRYZ,1820,1945,1383,1518
TYW3,2108,2225,1579,1889
LHX8,8,9,1,2
SLC44A5,332,321,458,737
ACADM,1423,1758,1295,1512
DLSTP1,42,50,36,38
RABGGTB,4118,4304,2653,3414
SNORD45C,80,88,38,57
SNORD45A,74,88,26,31
SNORD45B,37,64,15,22
MSH4,22,24,12,23
ASB17,0,0,0,0
LOC105378806,0,0,0,0
LOC101927342,0,0,0,0
LOC124904200,0,0,0,0
ST6GALNAC3,972,904,1731,2270
LOC105378807,0,0,1,0
LOC124904201,0,1,2,0
LINC02567,0,0,0,0
ST6GALNAC5,211,221,360,355
MIR7156,0,0,0,0
PIGK,796,1020,544,552
LOC105378808,122,145,109,125
AK5,114,133,16,28
LOC124904202,0,0,0,0
ZZZ3,3816,3969,2645,3211
USP33,4003,4540,3428,4764
MIGA1,482,380,475,598
NEXN-AS1,7,3,12,12
NEXN,97,129,162,143
FUBP1,6882,7704,5736,6787
DNAJB4,352,276,230,312
GIPC2,34,55,22,13
LOC107984997,1,5,0,2
MGC27382,1,0,0,0
PTGFR,1,0,5,15
IFI44L,0,0,0,1
IFI44,0,0,0,0
LOC124904203,0,0,0,0
ADGRL4,75,56,8,10
LOC107984998,0,0,0,0
LOC105378810,3,2,6,0
LOC105378812,0,0,0,0
LOC105378811,1,0,0,1
LINC02792,0,0,1,0
LINC01781,0,0,0,0
LOC105378813,0,2,2,4
LOC107985018,3,0,0,0
ADGRL2,9334,9392,14226,16452
LOC101927434,0,1,0,0
LOC124904204,8,6,2,2
LOC105378814,5,9,0,0
LOC107985396,0,0,0,0
LINC01362,6,2,8,4
LINC01361,1,7,3,2
LOC105378816,2,3,0,4
LINC01712,0,0,0,0
LOC107985043,0,0,0,0
LINC01725,0,0,3,2
LOC101927560,2,0,0,1
TTLL7,154,160,103,114
TTLL7-IT1,2,1,2,2
LOC124904205,0,0,2,1
PRKACB,897,906,817,1005
LOC124904808,0,0,0,0
SAMD13,74,78,43,35
UOX,2,0,1,1
DNASE2B,1,0,1,2
RPF1,1068,1491,843,984
GNG5,1024,864,942,993
SPATA1,13,8,16,21
CTBS,164,100,410,619
LOC105378819,3,0,8,10
LINC01461,3,2,3,2
LINC01555,0,2,1,0
LOC124904206,0,0,0,0
SSX2IP,1423,1644,656,913
LOC102724892,6,12,1,2
LPAR3,1028,893,194,185
MCOLN2,137,124,8,11
MCOLN3,158,141,396,636
DNAI3,42,25,33,22
MIR4423,0,0,1,0
SYDE2,826,898,294,214
LOC124904207,16,19,3,2
LOC105378821,1,0,0,0
C1orf52,702,901,566,666
BCL10,909,820,721,921
BCL10-AS1,6,6,5,8
DDAH1,1991,2359,1318,888
LOC124904208,19,14,14,8
CCN1,698,522,232,158
LOC124900422,2,0,0,0
LOC112268231,7,8,4,4
LOC107985057,3,1,1,1
ZNHIT6,734,876,520,535
LOC105378823,0,0,0,0
COL24A1,57,53,11,13
LINC02795,1,0,0,1
LOC124904209,0,2,1,4
LOC105378825,2,0,1,2
ODF2L,638,709,732,784
MIR7856,0,2,0,1
CLCA2,1,0,1,0
CLCA1,0,0,0,1
LOC124904210,0,0,0,0
LOC105378827,15,6,5,2
LOC105378826,0,0,0,0
CLCA4,1,0,0,0
CLCA4-AS1,5,6,9,15
CLCA3P,0,2,1,1
SH3GLB1,1753,1868,1850,2444
LOC105378831,0,0,0,0
SELENOF,2636,2823,2058,2545
HS2ST1,1698,1649,1382,1743
LOC124904211,36,16,32,19
LINC01140,41,43,56,43
LINC02801,0,0,0,0
LMO4,2109,2477,1031,1523
LINC01364,1,1,1,0
LOC105378833,1,2,2,2
LOC105378834,5,1,0,2
LOC107985408,0,0,0,0
LOC105378835,0,0,0,0
LOC107985518,0,0,0,0
LOC124904212,0,0,0,0
LINC01773,0,0,0,1
LOC101927871,0,0,0,0
LOC105378836,0,0,0,0
LOC105378839,5,1,6,3
PKN2-AS1,5,8,25,26
LOC105378838,0,0,1,0
PKN2,2307,2223,2407,3587
LOC124904213,17,12,10,21
LOC124904214,108,89,80,69
GTF2B,507,726,507,650
KYAT3,1862,1998,1242,1792
RBMXL1,1028,1804,802,1004
LOC124904215,2,2,6,10
GBP3,5,1,4,1
LOC105378841,4,1,3,1
GBP1,1,1,0,2
GBP2,3,2,10,4
LOC112268267,0,0,4,2
LOC105378842,0,0,0,0
GBP7,0,0,0,0
GBP4,0,4,5,6
LOC107985076,0,0,0,0
GBP5,0,0,0,0
LOC729930,0,1,1,0
GBP6,2,2,1,0
GBP1P1,6,6,2,2
LOC105378844,3,4,0,1
LRRC8B,1602,1810,439,393
LOC124904216,11,4,1,3
LOC128092251,0,0,0,0
LRRC8C,184,232,120,90
LRRC8C-DT,5,7,2,6
LOC107985743,0,0,0,3
LOC124904833,0,0,0,0
LOC107985744,2,0,0,0
LOC101927975,0,0,0,0
LRRC8D,2121,2875,1255,1225
LOC105378847,17,14,9,6
GEMIN8P4,91,79,42,41
ZNF326,781,812,664,664
LOC105378848,1,1,0,0
LOC105378849,29,36,35,31
LOC107985088,94,47,91,80
LOC105378850,0,0,2,0
LOC105378851,0,0,0,0
LINC02787,0,0,2,1
SNORD3G,0,0,0,0
BARHL2,2,0,0,0
LINC02609,18,9,46,80
LOC124904217,0,1,2,4
LINC01763,0,0,0,1
ZNF644,3640,4428,2869,3467
HFM1,98,108,256,300
LOC107985417,0,0,0,0
LOC105378856,3,11,7,10
CDC7,2779,2871,1692,1579
LOC102723436,6,6,5,8
TGFBR3,208,285,1351,2207
BRDT,2,12,12,40
LOC124904218,85,101,59,37
EPHX4,20,20,13,4
SETSIP,28,43,23,23
BTBD8,401,253,448,584
C1orf146,0,0,0,0
GLMN,685,1118,596,953
RPAP2,1381,1368,1079,1374
GFI1,4,4,4,4
EVI5,969,890,842,1142
RPL5,39601,41323,32995,39965
DIPK1A,455,372,358,519
SNORD21,40,41,13,25
SNORA66,23,20,9,17
LOC124904219,0,0,0,1
MTF2,4210,4394,3299,3954
TMED5,962,999,759,923
CCDC18,800,896,437,532
LOC107985521,27,24,11,19
CCDC18-AS1,285,145,403,793
DR1,2779,2722,2003,2171
FNBP1L,6500,7683,4514,5758
TRC-GCA7-1,8,6,5,1
BCAR3,702,945,905,1351
BCAR3-AS1,9,3,11,4
LOC102723480,2,0,3,2
MIR760,1,1,0,2
TRR-TCT1-1,0,0,0,0
DNTTIP2,3204,3962,2107,2564
GCLM,569,675,297,382
LOC124904221,7,7,5,7
ABCA4,13,10,44,52
LOC124904222,1,0,1,1
LOC105378858,0,0,0,1
LOC124904821,0,0,0,0
ARHGAP29,351,322,1175,1941
ARHGAP29-AS1,0,1,0,3
ABCD3,1671,2251,1263,1649
F3,285,362,1480,2604
LOC124904223,7,15,62,82
MIR12133,0,0,0,0
LOC105378861,1,0,1,10
SLC44A3-AS1,94,80,68,54
MIR378G,0,0,0,0
SLC44A3,87,122,43,48
CNN3,8354,10155,5193,5770
CNN3-DT,181,166,80,118
ALG14,66,105,96,99
LOC124904224,5,1,7,6
LOC105378863,0,0,0,0
ALG14-AS1,1,1,0,1
TLCD4,180,146,78,99
TLCD4-RWDD3,15,5,6,5
RWDD3-DT,12,8,9,3
RWDD3,104,98,109,161
LINC01760,0,0,0,0
LOC105378864,0,0,0,0
LOC105379825,0,1,0,0
LINC01650,0,0,0,0
LOC107985420,0,0,4,1
LINC01761,0,0,1,0
LINC02607,0,1,2,1
LOC101928219,0,0,0,0
LOC124904592,0,0,0,0
LINC02790,0,0,5,3
LINC01787,0,1,1,0
LOC105378866,0,1,0,0
PTBP2,1945,2396,2036,2374
DPYD,26,31,16,9
DPYD-AS1,0,0,0,0
LOC105378867,0,0,0,0
LOC124904226,0,0,0,0
LOC124904225,0,0,0,0
DPYD-AS2,0,1,0,0
LINC01930,0,0,0,0
LOC124904227,0,1,0,0
MIR137HG,0,0,0,0
LOC124904228,0,1,0,0
MIR2682,0,0,0,0
MIR137,0,0,0,0
LOC124900404,0,0,1,0
LINC01776,0,2,0,2
LOC124904229,0,0,0,0
SNX7,685,812,739,1119
PLPPR5,142,127,30,46
PLPPR5-AS1,0,0,0,1
PLPPR4,50,89,9,10
LOC107985093,0,0,0,0
LINC01708,0,0,0,0
PALMD,0,2,2,4
FRRS1,523,439,517,723
AGL,2329,2140,2671,4063
LOC124904230,18,21,13,20
SLC35A3,963,1079,1265,2102
MFSD14A,2428,2391,2272,3275
SASS6,756,775,552,550
TRMT13,318,425,350,468
LRRC39,11,7,4,13
DBT,2202,1967,1765,2560
RTCA-AS1,13,16,31,31
RTCA,1334,1489,1264,1968
MIR553,6,2,6,1
CDC14A,458,494,464,594
LOC105379827,51,18,25,24
GPR88,1,1,0,0
LINC01349,0,0,0,0
LOC124904231,0,0,0,0
VCAM1,1,3,0,1
EXTL2,1914,2388,1278,1494
SLC30A7,1449,1658,943,1127
