	sample1	sample4	sample2	sample3
KIAA0319L	2658	2549	4262	3168
NCDN	948	1633	810	620
TFAP2E-AS1	11	5	13	10
TFAP2E	29	13	19	29
PSMB2	3583	3280	2293	2014
LOC105378646	0	0	0	0
C1orf216	326	451	332	362
CLSPN	2240	3289	2955	2766
AGO4	1123	1054	4050	3690
AGO1	11878	10091	7313	7046
AGO3	2043	1314	2530	2790
LOC105378647	14	8	22	32
TEKT2	42	34	183	124
ADPRS	1222	1164	1092	806
COL8A2	206	176	73	58
TRAPPC3	1204	1199	1593	1134
MAP7D1	2077	2537	5344	3925
THRAP3	11256	11331	12606	9991
SH3D21	1063	649	822	703
EVA1B	27	10	21	10
STK40	1001	1297	1223	1022
LOC124904012	70	78	72	46
LSM10	612	464	289	243
LOC124904013	6	4	20	13
OSCP1	69	72	303	188
SNORA63C	0	0	3	6
LOC107984940	3	0	1	4
MRPS15	2473	2977	2230	1465
CSF3R	1	0	108	80
LOC107984941	0	0	2	1
LOC105378648	0	0	2	0
LOC124904023	0	1	52	26
GRIK3	36	79	391	242
LOC124904027	0	0	0	0
MIR4255	0	0	0	0
LOC107984942	2	1	0	0
ZC3H12A-DT	16	33	6	8
ZC3H12A	328	397	363	213
MIR6732	0	2	0	0
MEAF6	758	929	1268	897
MIR5581	8	6	11	9
LOC105378649	0	2	9	6
SNIP1	900	1004	1241	888
DNALI1	297	286	938	681
GNL2	4126	5002	3736	3251
RSPO1	3	1	6	4
C1orf109	1152	1489	1412	1132
CDCA8	1965	2201	2948	1923
EPHA10	41	38	25	9
LOC124904835	0	0	0	0
LOC105378650	0	0	0	0
MANEAL	318	474	87	65
YRDC	732	1026	575	494
C1orf122	524	741	750	556
MTF1	452	407	585	568
INPP5B	1596	1835	1850	1398
LOC124904043	14	8	16	18
LOC105378651	10	7	15	14
SF3A3	7088	8786	4817	3785
FHL3	749	823	1117	826
UTP11	1646	2130	1655	1283
POU3F1	1040	634	53	12
MIR3659HG	79	38	8	4
MIR3659	1	0	0	0
LINC02786	8	7	0	0
LOC105378654	8	4	0	1
LINC01343	0	0	0	0
LOC105378657	116	96	27	19
LOC107984943	38	25	1	0
LINC01685	0	2	0	0
LOC105378658	0	0	0	0
LOC105378660	1	4	0	0
RRAGC	360	325	405	376
GJA9-MYCBP	8	1	15	6
MYCBP	2	0	0	1
LOC105378663	0	0	2	0
GJA9	0	0	0	0
RHBDL2	19	10	6	11
LOC105378662	1	1	5	1
AKIRIN1	8155	9518	5492	4343
NDUFS5	5254	6257	4331	3097
LOC124904088	54	31	76	85
MACF1	29476	20377	25856	32125
LOC124904101	29	16	32	33
BMP8A	93	77	147	104
OXCT2P1	14	24	13	15
PPIEL	108	93	333	311
PABPC4	6856	7174	5689	4624
PABPC4-AS1	24	40	42	48
SNORA55	23	42	28	30
HEYL	68	75	166	172
NT5C1A	1	1	6	4
HPCAL4	32	28	10	8
PPIE	1127	1039	1563	1131
BMP8B	67	54	82	62
OXCT2	20	20	13	4
BMP8B-AS1	2	2	0	0
LOC101929536	1	2	5	3
LOC105378667	3	0	9	3
TRIT1	877	830	812	748
MYCL-AS1	12	18	24	19
MYCL	1647	1799	1659	1207
MFSD2A	998	1059	112	115
LOC105378669	36	36	89	86
CAP1	5213	6656	4953	3706
PPT1	4927	4910	5344	4100
LOC105378671	2	2	14	7
RLF	5136	3630	4595	4045
TMCO2	0	1	2	0
ZMPSTE24	1347	2257	1641	1519
COL9A2	148	144	6966	3847
SMAP2	358	364	572	448
ZFP69B	269	287	363	353
ZFP69	235	281	377	344
EXO5-DT	15	17	32	34
EXO5	171	208	485	465
LOC124904149	11	9	10	17
ZNF684	207	240	167	143
LOC105378673	0	0	1	2
RIMS3	1925	1877	1584	1524
LOC105378675	23	32	7	9
NFYC-AS1	130	135	238	238
NFYC	1087	1217	1587	1170
MIR30E	3	4	5	8
MIR30C1	2	3	4	3
KCNQ4	130	103	66	68
LOC105378676	0	0	0	3
CITED4	411	421	255	141
LOC124904157	0	0	3	0
CTPS1	3297	4137	3136	3095
SLFNL1-AS1	51	50	65	115
SLFNL1	33	15	42	79
SCMH1	490	454	3106	2609
LOC102723924	7	15	37	47
LOC124904158	5	3	83	55
LOC124904159	0	0	0	1
FOXO6	153	88	33	28
FOXO6-AS1	8	4	2	2
LOC105378678	1	0	1	1
EDN2	10	2	1	1
HIVEP3	35	22	32	31
LOC128125817	0	0	0	0
LOC124904160	0	0	1	0
LOC124904161	0	0	0	0
GUCA2B	0	0	0	0
GUCA2A	0	0	1	1
FOXJ3	3195	3149	6147	5921
RIMKLA	2398	1203	241	201
ZMYND12	10	16	35	16
CCDC30	47	38	124	97
PPCS	653	658	1008	733
LOC124904162	14	13	26	27
PPIH	692	772	937	741
YBX1	29462	30911	25116	18588
CLDN19	537	563	1467	1013
P3H1	2620	2907	3759	2410
C1orf50	465	577	766	537
TMEM269-DT	3	2	9	9
TMEM269	19	8	29	35
LOC107984946	3	1	10	10
SVBP	354	397	937	584
ERMAP	193	187	493	298
LOC124904163	47	64	92	40
ZNF691	530	754	713	580
LOC339539	4	1	6	4
SLC2A1	55515	28579	3834	2431
SLC2A1-DT	178	96	62	60
CFAP144	40	21	127	148
EBNA1BP2	2619	3838	1414	1127
MIR6733	1	2	0	2
CFAP57	20	7	39	40
LOC105378685	13	9	29	28
LOC124904164	1	5	6	8
TMEM125	481	674	594	500
C1orf210	238	268	308	205
TIE1	330	309	246	266
MPL	26	21	25	23
CDC20-DT	19	17	26	19
CDC20	5316	6961	4875	3310
ELOVL1	516	728	892	576
MIR6734	0	0	0	0
LOC112268225	50	69	109	116
MED8	403	596	699	608
MED8-AS1	3	10	19	13
SZT2	718	727	2131	1712
SZT2-AS1	0	0	1	0
MIR6735	0	0	0	0
HYI	0	0	0	0
HYI-AS1	3	0	2	1
PTPRF	13992	9742	15364	14370
KDM4A	3566	3242	2760	1992
LOC124904165	45	37	45	40
KDM4A-AS1	54	60	75	75
ST3GAL3	301	290	740	571
ST3GAL3-AS1	3	6	3	5
LOC124904166	2	0	3	3
MIR6079	0	0	3	4
ARTN	368	438	43	32
LINC02918	35	26	1	4
LOC101929609	13	9	1	0
IPO13	1019	1234	1113	803
DPH2	1601	2577	1008	919
LOC124904167	9	11	7	8
ATP6V0B	2351	3405	2679	2008
B4GALT2	2217	2492	3825	3089
CCDC24	266	283	381	248
SLC6A9	310	482	294	310
LOC107984948	22	13	65	44
LOC124904168	13	23	37	16
KLF17	1	0	0	1
LOC124904169	0	0	1	0
KLF18	1	0	0	0
LOC124904170	0	0	0	0
DMAP1	547	696	1214	988
ERI3	1828	2301	2543	1860
ERI3-IT1	47	21	71	106
SNORA110	4	2	2	3
RNF220	1750	2110	2247	1659
MIR5584	0	1	0	0
LOC107984950	132	150	208	196
TMEM53	121	169	212	103
SNORD145	3	1	2	3
ARMH1	17	7	89	44
LOC105378690	1	1	3	6
RNU5F-1	45	19	42	39
RNU5D-1	51	24	62	72
KIF2C	4609	4673	4781	3176
SNORD160	4	17	9	9
RPS8	41802	41757	67988	53532
SNORD55	190	185	156	113
SNORD46	209	304	98	105
SNORD38A	23	24	15	17
SNORD38B	52	52	48	27
BEST4	76	74	151	104
PLK3	392	300	309	205
DYNLT4	21	22	25	24
BTBD19	40	58	139	116
PTCH2	70	49	147	120
LOC107984952	3	2	8	5
EIF2B3	1107	1314	1188	981
HECTD3	1166	1501	1512	997
UROD	2155	2804	3160	1969
ZSWIM5	604	349	439	293
LOC105378691	11	2	3	8
LINC01144	10	31	72	47
HPDL	285	542	121	91
MUTYH	1101	1289	1131	887
TOE1	315	608	499	406
TESK2	682	630	844	505
CCDC163	80	97	196	118
MMACHC	529	714	766	561
PRDX1	15046	18510	10264	7442
AKR1A1	4772	5351	4851	3947
NASP	22643	25935	16939	14234
CCDC17	119	94	159	121
GPBP1L1	5587	6123	5719	4435
RPS15AP10	37	31	43	47
TMEM69	1077	1291	1455	1047
IPP	213	195	638	507
LOC105378693	5	1	2	4
MAST2	1843	1923	2493	2270
LOC105378694	13	3	19	22
P3R3URF-PIK3R3	0	0	0	0
PIK3R3	63	66	202	141
LOC124904171	1	0	0	5
LOC101929626	1	6	2	2
TSPAN1	11	15	32	40
P3R3URF	0	0	0	0
POMGNT1	1307	1567	3904	3028
LURAP1	24	47	55	40
RAD54L	1193	1489	1439	1118
LRRC41	1895	2082	3951	2870
UQCRH	7283	8805	6906	5166
NSUN4	1015	872	908	883
FAAH	135	189	312	290
FAAHP1	10	9	12	19
LINC01398	1	0	6	22
DMBX1	1	3	248	849
TMEM275	1	0	2	3
MKNK1-AS1	24	15	30	25
KNCN	0	0	0	3
MKNK1	408	447	475	322
MOB3C	118	148	163	126
LOC105378697	0	0	3	2
ATPAF1	2033	2770	4209	3278
TEX38	9	2	15	13
EFCAB14-AS1	3	5	6	5
EFCAB14	2299	2571	3670	3018
LOC105378698	12	16	25	27
LOC105378699	0	0	3	1
CYP4B1	1	1	16	13
CYP4Z2P	1	0	2	3
CYP4A11	1	0	3	0
CYP4X1	61	81	145	65
LOC124904172	4	3	5	0
CYP4Z1	4	1	4	5
CYP4A22	9	2	9	19
LOC105378701	23	17	54	59
LINC00853	1	0	7	6
PDZK1IP1	0	0	2	2
TAL1	2	6	1058	1072
STIL	2355	2877	3008	2400
CMPK1	1507	1445	1415	1196
LINC01389	9	3	2	18
FOXE3	2	1	1	0
FOXD2-AS1	3	4	30	14
FOXD2	2	1	10	4
LOC124904173	0	0	0	1
LINC01738	0	2	1	0
LOC124904174	0	0	0	1
TRABD2B	159	115	299	218
LINC02794	8	0	78	49
SKINT1L	11	2	13	21
SLC5A9	33	33	403	273
SPATA6	369	354	1506	1184
LOC124904175	0	1	6	3
AGBL4	7	12	20	24
BEND5	463	289	357	309
LOC105378706	0	0	0	0
AGBL4-AS1	1	0	0	0
AGBL4-IT1	0	0	0	0
LOC107984954	0	0	0	0
LOC105378708	0	1	0	0
ELAVL4	22	11	59	41
LOC105378709	0	0	0	2
ELAVL4-AS1	1	0	1	2
LOC105378711	1	0	0	0
LOC105378710	0	0	0	0
LINC02808	0	0	0	0
DMRTA2	0	3	250	155
LOC105378714	0	0	4	2
FAF1	2306	2355	2879	2413
FAF1-AS1	58	27	94	156
LOC124904727	1	1	1	2
LOC124904176	0	0	2	0
CDKN2C	1	2	5	4
MIR4421	0	0	0	0
MIR6500	0	0	0	0
C1orf185	0	0	0	0
LINC01562	2	2	0	3
LOC124904818	0	0	0	1
RNF11	1773	1971	3220	2834
TTC39A	256	252	271	185
LOC124904177	4	6	5	4
TTC39A-AS1	1	0	0	0
EPS15	2637	2568	3046	2510
OSBPL9	3695	4089	6541	5007
EPS15-AS1	0	0	1	0
CALR4P	0	0	0	0
LOC105378719	0	0	1	6
LOC124900447	2	0	0	0
NRDC	6880	5971	5193	4022
MIR761	0	0	1	0
RAB3B	3752	3559	8510	6885
TXNDC12	3341	3749	3583	2611
KTI12	0	0	0	0
TXNDC12-AS1	15	15	17	18
BTF3L4	3163	3484	3831	3173
LOC107984956	11	8	13	15
ZFYVE9	2278	2403	4027	3045
CC2D1B	853	871	1295	1131
ORC1	3168	3675	2318	1727
PRPF38A	2204	2156	2629	2137
TUT4	2712	2639	6604	5090
LOC105378723	16	5	35	43
GPX7	229	298	1392	984
LOC124904178	0	1	4	4
SHISAL2A	9	12	33	19
COA7	1363	1796	1193	1024
ZYG11B	2045	2536	4219	3597
ZYG11A	264	187	95	78
ECHDC2	396	273	1312	1458
SCP2	1092	1208	2495	2009
PODN	0	3	1096	1165
SLC1A7	1	2	241	310
LOC105379783	0	0	50	77
LOC105378724	0	0	13	17
CPT2	1259	1602	1845	1222
CZIB	868	968	1584	1279
MAGOH	887	1032	956	756
MAGOH-DT	13	8	26	10
LRP8	5964	6145	631	413
LOC105378728	258	264	26	37
LOC105378726	363	275	45	57
LRP8-DT	27	29	6	2
LOC105378731	14	13	0	0
LINC02812	1	1	0	1
SLC25A3P1	10	9	0	0
LOC105378733	1	0	0	0
DMRTB1	7	10	0	0
GLIS1	23	18	52	41
LOC124904179	8	5	8	6
NDC1	5966	6924	5034	3962
LOC124900439	0	3	1	1
YIPF1	796	1089	1176	801
DIO1	7	9	14	16
LOC124904180	1	0	6	4
IFT25	590	622	801	600
LOC124904181	14	13	18	40
LRRC42	1758	1793	1949	1316
LDLRAD1	1	1	0	1
TMEM59	2742	2869	4255	2967
TCEANC2	466	562	836	644
MIR4781	0	1	0	0
CDCP2	2	0	5	8
CYB5RL	476	570	498	440
MRPL37	3785	4513	2935	1960
SSBP3	1695	1798	4816	3418
SSBP3-AS1	43	55	130	140
LOC105378735	0	2	1	0
LINC02784	0	0	0	0
ACOT11	184	178	284	286
FAM151A	22	25	21	13
MROH7-TTC4	1	1	3	1
MROH7	0	0	8	3
TTC4	17	23	37	22
PARS2	631	707	620	455
TTC22	21	25	5	7
LOC124904182	1	0	0	0
LEXM	15	15	5	4
LOC124904183	7	2	5	4
DHCR24	25962	33979	7088	3787
DHCR24-DT	17	15	17	12
LOC124904184	2	9	0	2
TRK-CTT7-1	0	12	0	0
LOC105378736	0	0	0	0
TMEM61	10	14	1	0
BSND	15	46	1	3
PCSK9	4562	5072	536	342
USP24	5860	4920	8140	6910
LOC100507634	24	21	45	32
MIR4422HG	0	0	2	2
MIR4422	0	0	0	0
LOC105378740	0	0	0	0
LINC01753	0	0	0	0
LINC01755	0	0	0	0
LOC105378737	0	0	0	2
LOC105378741	1	1	3	5
LOC124904591	0	0	1	0
LOC124904188	0	0	2	0
LOC124904187	1	1	7	3
LOC124904190	1	0	0	0
LOC124904186	9	9	16	37
LOC124904185	34	26	43	63
LINC01767	1	0	58	91
LOC124904189	3	1	0	1
PLPP3	823	1149	3849	3342
LOC101929935	0	0	1	0
PRKAA2	1378	888	2198	2249
FYB2	10	9	2487	2235
C8A	0	0	1	1
C8B	1	0	6	7
LOC112267900	52	56	585	583
DAB1	803	679	4887	3611
LOC105378748	11	13	104	126
LOC105378747	11	3	40	116
DAB1-AS1	0	0	1	2
LOC105378746	1	2	0	5
LOC107984960	6	2	17	45
OMA1	391	493	716	531
TACSTD2	26	48	70	42
MYSM1	3329	3418	2716	3233
LOC112268263	0	0	0	0
LOC124904191	0	0	0	0
LOC105378751	0	1	0	0
JUN	309	216	784	312
LINC01135	1	0	3	1
LOC101926907	9	13	7	3
LOC107984961	0	0	0	0
LINC02777	5	5	22	11
LINC01358	0	0	0	0
HSD52	0	0	0	1
FGGY-DT	15	9	15	6
FGGY	355	232	1018	903
LOC124904192	0	0	2	3
MIR4711	1	0	0	0
LOC105378758	0	0	2	3
LOC101926944	0	0	3	6
HOOK1	1246	1118	709	671
CYP2J2	30	67	27	26
C1orf87	2	2	1	0
LINC02778	0	0	0	0
LOC107984963	0	0	0	0
LOC105378761	0	0	0	0
LOC107984962	0	0	0	0
LOC107985379	0	0	0	0
LINC01748	17	15	26	21
LOC124904193	10	7	8	10
LOC101926964	1	6	2	2
LOC105378764	2	1	1	1
NFIA-AS2	0	1	1	0
NFIA	182	85	178	176
NFIA-AS1	0	2	0	0
LOC105378766	3	0	1	0
LOC107984964	1	0	0	0
MGC34796	4	0	1	0
TM2D1	387	334	541	465
PATJ	5392	4719	5156	4923
MIR12132	1	0	0	0
LOC107984965	3	3	2	4
MIR3116-1	0	0	0	0
MIR3116-2	0	0	0	0
L1TD1	23305	34629	2305	1657
KANK4	42	38	257	170
LOC105378768	2	1	2	0
USP1	3304	4214	5262	4488
DOCK7	3428	2620	5504	4584
ANGPTL3	13	1	16	28
LOC124904194	41	67	20	31
ATG4C	894	941	916	760
LINC01739	0	0	0	0
LINC00466	3	1	0	1
LOC105378770	1	1	0	1
FOXD3-AS1	831	920	10	3
FOXD3	279	354	2	0
MIR6068	0	1	0	0
LOC124904741	0	0	0	0
ALG6	711	1009	844	679
ITGB3BP	745	828	1599	1422
LOC102724319	10	5	15	22
EFCAB7	193	184	497	332
DLEU2L	2	9	13	16
PGM1	10495	6285	5439	3572
LOC105378771	6	1	5	3
ROR1	4033	3839	7867	10030
LOC105378772	2	1	10	9
ROR1-AS1	28	12	32	102
LOC105378773	1	0	1	0
UBE2U	1	1	0	1
LOC105378774	0	0	0	0
LOC124904732	0	0	0	0
LOC107984966	6	6	9	6
CACHD1	5570	5934	5888	4407
LOC124904195	263	187	238	351
MIR4794	1	1	1	5
RAVER2	1616	1682	2076	1653
JAK1	2269	2120	1543	1128
LINC01359	9	6	6	9
MIR3671	8	16	6	9
MIR101-1	13	9	5	1
AK4	10919	11154	3239	2895
DNAJC6	627	314	2281	2027
LOC102724416	13	4	35	71
LOC112268227	16	4	39	123
LEPR	503	265	1343	1113
LEPROT	511	811	1952	1364
LOC124904827	0	0	0	2
PDE4B	130	196	105	73
PDE4B-AS1	0	0	0	1
LOC105378776	0	0	0	0
SGIP1	44	17	172	239
LOC124904196	3	2	31	77
MIR3117	1	0	4	2
DYNLT5	40	42	79	46
INSL5	0	0	0	0
DNAI4	34	24	193	139
MIER1	2120	1916	2446	2099
SLC35D1	364	419	1188	930
C1orf141	0	0	0	0
LOC124900434	0	0	0	0
IL23R	2	1	2	2
IL12RB2	127	164	24	37
SERBP1	30800	28604	22591	18997
LINC01702	0	2	0	0
LOC105378780	0	0	0	0
LOC124904197	0	0	0	1
GADD45A	706	422	1342	1013
GNG12	1061	1247	1170	963
LOC105378781	5	1	3	13
GNG12-AS1	5	8	109	130
LOC124900403	0	0	0	0
DIRAS3	1	2	15	14
WLS	428	331	9659	6022
MIR1262	0	1	4	7
LOC105378782	1	3	3	9
LOC124904198	2	0	1	1
RPE65	1	0	1	2
DEPDC1	3448	4091	3828	2878
DEPDC1-AS1	10	8	14	8
LOC107984967	0	0	1	0
LOC105378783	1	0	4	5
LINC01707	1	1	2	2
LOC105378787	0	0	2	1
LINC02791	0	0	0	1
LINC01758	1	0	1	0
LOC105378789	1	2	6	6
LRRC7	21	11	45	45
LOC124904199	0	0	0	0
PIN1P1	0	0	0	0
LRRC7-AS1	0	1	0	1
LRRC40	1761	1952	1932	1635
SRSF11	5270	4549	6096	6134
ANKRD13C	1566	1642	1991	1620
HHLA3	179	115	214	134
HHLA3-AS1	7	4	6	7
CTH	819	912	512	379
LOC105378793	2	1	1	1
LOC105378794	0	0	0	0
LINC01788	1	4	2	1
LOC102724572	0	0	0	0
PTGER3	17	17	20	21
ZRANB2-AS1	4	3	2	4
ZRANB2	2319	2196	2830	2973
MIR186	5	4	7	12
ZRANB2-DT	1	7	15	13
LOC105378795	1	0	0	0
NEGR1	111	59	28	20
NEGR1-IT1	0	0	0	0
LOC105378797	60	26	76	163
LOC105378796	6	2	19	15
LOC105378798	40	39	74	147
LINC02796	5	2	5	15
LINC02797	8	5	6	10
LINC01360	2	0	0	0
LOC105378801	0	0	0	0
LOC107985391	0	0	0	0
LOC105378802	0	0	0	0
LINC02238	0	0	0	0
LRRIQ3	15	16	37	28
FPGT-TNNI3K	0	0	1	1
FPGT	138	129	576	536
TNNI3K	0	0	0	0
LRRC53	0	0	1	2
ERICH3	1	0	0	2
ERICH3-AS1	0	0	0	0
CRYZ	1820	1945	1871	1484
TYW3	2108	2225	1853	1569
LHX8	8	9	7	12
SLC44A5	332	321	1349	1249
ACADM	1423	1758	2069	1522
DLSTP1	42	50	69	74
RABGGTB	4118	4304	2811	2466
SNORD45C	80	88	56	67
SNORD45A	74	88	54	54
SNORD45B	37	64	40	55
MSH4	22	24	27	25
ASB17	0	0	0	0
LOC105378806	0	0	0	0
LOC101927342	0	0	0	0
LOC124904200	0	0	1	0
ST6GALNAC3	972	904	1364	1078
LOC105378807	0	0	0	0
LOC124904201	0	1	2	1
LINC02567	0	0	0	0
ST6GALNAC5	211	221	107	76
MIR7156	0	0	0	0
PIGK	796	1020	1524	1136
LOC105378808	122	145	334	389
AK5	114	133	84	101
LOC124904202	0	0	0	0
ZZZ3	3816	3969	5514	4953
USP33	4003	4540	6279	4959
MIGA1	482	380	684	679
NEXN-AS1	7	3	76	61
NEXN	97	129	772	639
FUBP1	6882	7704	10488	9455
DNAJB4	352	276	686	642
GIPC2	34	55	22	26
LOC107984997	1	5	1	2
MGC27382	1	0	1	0
PTGFR	1	0	141	159
IFI44L	0	0	0	0
IFI44	0	0	0	0
LOC124904203	0	0	0	1
ADGRL4	75	56	154	159
LOC107984998	0	0	0	0
LOC105378810	3	2	2	1
LOC105378812	0	0	0	0
LOC105378811	1	0	1	1
LINC02792	0	0	0	0
LINC01781	0	0	1	2
LOC105378813	0	2	0	1
LOC107985018	3	0	1	0
ADGRL2	9334	9392	25167	28392
LOC101927434	0	1	0	1
LOC124904204	8	6	0	0
LOC105378814	5	9	0	0
LOC107985396	0	0	0	0
LINC01362	6	2	14	37
LINC01361	1	7	11	1
LOC105378816	2	3	2	4
LINC01712	0	0	0	0
LOC107985043	0	0	0	0
LINC01725	0	0	2	1
LOC101927560	2	0	1	0
TTLL7	154	160	239	209
TTLL7-IT1	2	1	4	8
LOC124904205	0	0	0	0
PRKACB	897	906	1613	1461
LOC124904808	0	0	1	0
SAMD13	74	78	96	80
UOX	2	0	1	2
DNASE2B	1	0	1	0
RPF1	1068	1491	1353	906
GNG5	1024	864	1831	1331
SPATA1	13	8	23	43
CTBS	164	100	328	290
LOC105378819	3	0	6	3
LINC01461	3	2	1	3
LINC01555	0	2	0	0
LOC124904206	0	0	0	0
SSX2IP	1423	1644	1974	1743
LOC102724892	6	12	1	2
LPAR3	1028	893	237	190
MCOLN2	137	124	7	19
MCOLN3	158	141	181	191
DNAI3	42	25	30	11
MIR4423	0	0	0	0
SYDE2	826	898	1570	1894
LOC124904207	16	19	29	44
LOC105378821	1	0	0	0
C1orf52	702	901	1158	1039
BCL10	909	820	857	642
BCL10-AS1	6	6	11	8
DDAH1	1991	2359	803	611
LOC124904208	19	14	54	81
CCN1	698	522	913	654
LOC124900422	2	0	0	0
LOC112268231	7	8	8	9
LOC107985057	3	1	1	7
ZNHIT6	734	876	1023	972
LOC105378823	0	0	0	0
COL24A1	57	53	84	136
LINC02795	1	0	3	9
LOC124904209	0	2	7	8
LOC105378825	2	0	11	9
ODF2L	638	709	1492	1424
MIR7856	0	2	4	0
CLCA2	1	0	0	0
CLCA1	0	0	75	29
LOC124904210	0	0	0	0
LOC105378827	15	6	12	15
LOC105378826	0	0	0	0
CLCA4	1	0	1	2
CLCA4-AS1	5	6	40	36
CLCA3P	0	2	3	7
SH3GLB1	1753	1868	12731	11282
LOC105378831	0	0	0	4
SELENOF	2636	2823	3802	3003
HS2ST1	1698	1649	8858	7032
LOC124904211	36	16	136	328
LINC01140	41	43	105	75
LINC02801	0	0	0	0
LMO4	2109	2477	5135	4463
LINC01364	1	1	15	10
LOC105378833	1	2	8	9
LOC105378834	5	1	3	5
LOC107985408	0	0	1	0
LOC105378835	0	0	0	1
LOC107985518	0	0	0	0
LOC124904212	0	0	1	1
LINC01773	0	0	0	0
LOC101927871	0	0	0	0
LOC105378836	0	0	0	0
LOC105378839	5	1	17	30
PKN2-AS1	5	8	59	50
LOC105378838	0	0	1	0
PKN2	2307	2223	3369	3059
LOC124904213	17	12	19	50
LOC124904214	108	89	110	233
GTF2B	507	726	1096	787
KYAT3	1862	1998	1995	1478
RBMXL1	1028	1804	1783	1699
LOC124904215	2	2	5	16
GBP3	5	1	7	7
LOC105378841	4	1	8	3
GBP1	1	1	12	9
GBP2	3	2	3	8
LOC112268267	0	0	6	19
LOC105378842	0	0	2	4
GBP7	0	0	1	2
GBP4	0	4	761	688
LOC107985076	0	0	143	103
GBP5	0	0	18	20
LOC729930	0	1	2	3
GBP6	2	2	25	28
GBP1P1	6	6	4	10
LOC105378844	3	4	8	7
LRRC8B	1602	1810	1709	1815
LOC124904216	11	4	11	28
LOC128092251	0	0	0	0
LRRC8C	184	232	499	581
LRRC8C-DT	5	7	26	28
LOC107985743	0	0	2	5
LOC124904833	0	0	0	0
LOC107985744	2	0	1	0
LOC101927975	0	0	0	3
LRRC8D	2121	2875	1545	1217
LOC105378847	17	14	7	15
GEMIN8P4	91	79	62	38
ZNF326	781	812	1326	1551
LOC105378848	1	1	1	0
LOC105378849	29	36	46	48
LOC107985088	94	47	96	121
LOC105378850	0	0	0	0
LOC105378851	0	0	0	0
LINC02787	0	0	0	0
SNORD3G	0	0	0	0
BARHL2	2	0	1	0
LINC02609	18	9	30	32
LOC124904217	0	1	1	2
LINC01763	0	0	0	0
ZNF644	3640	4428	5909	5395
HFM1	98	108	463	545
LOC107985417	0	0	0	0
LOC105378856	3	11	21	20
CDC7	2779	2871	3087	2717
LOC102723436	6	6	11	19
TGFBR3	208	285	618	567
BRDT	2	12	1	1
LOC124904218	85	101	102	68
EPHX4	20	20	3	2
SETSIP	28	43	9	16
BTBD8	401	253	766	536
C1orf146	0	0	2	11
GLMN	685	1118	822	823
RPAP2	1381	1368	1569	1397
GFI1	4	4	12	8
EVI5	969	890	2263	1892
RPL5	39601	41323	58100	48011
DIPK1A	455	372	498	439
SNORD21	40	41	28	40
SNORA66	23	20	22	27
LOC124904219	0	0	1	1
MTF2	4210	4394	4876	4180
TMED5	962	999	1105	1074
CCDC18	800	896	1375	1297
LOC107985521	27	24	37	61
CCDC18-AS1	285	145	1156	1434
DR1	2779	2722	2937	2852
FNBP1L	6500	7683	5755	5128
TRC-GCA7-1	8	6	4	10
BCAR3	702	945	1508	1291
BCAR3-AS1	9	3	17	19
LOC102723480	2	0	0	8
MIR760	1	1	1	4
TRR-TCT1-1	0	0	0	0
DNTTIP2	3204	3962	3044	2430
GCLM	569	675	366	256
LOC124904221	7	7	6	1
ABCA4	13	10	256	190
LOC124904222	1	0	1	0
LOC105378858	0	0	1	0
LOC124904821	0	0	0	0
ARHGAP29	351	322	2855	2446
ARHGAP29-AS1	0	1	9	4
ABCD3	1671	2251	3006	2973
F3	285	362	1119	1065
LOC124904223	7	15	91	90
MIR12133	0	0	0	0
LOC105378861	1	0	1	6
SLC44A3-AS1	94	80	169	161
MIR378G	0	0	1	2
SLC44A3	87	122	222	185
CNN3	8354	10155	11487	9575
CNN3-DT	181	166	248	165
ALG14	66	105	228	208
LOC124904224	5	1	16	26
LOC105378863	0	0	1	2
ALG14-AS1	1	1	9	5
TLCD4	180	146	470	472
TLCD4-RWDD3	15	5	11	23
RWDD3-DT	12	8	31	26
RWDD3	104	98	264	229
LINC01760	0	0	0	0
LOC105378864	0	0	0	0
LOC105379825	0	1	0	1
LINC01650	0	0	0	0
LOC107985420	0	0	2	3
LINC01761	0	0	0	1
LINC02607	0	1	2	0
LOC101928219	0	0	0	1
LOC124904592	0	0	2	0
LINC02790	0	0	0	0
LINC01787	0	1	0	0
LOC105378866	0	1	0	0
PTBP2	1945	2396	2831	2376
DPYD	26	31	255	285
DPYD-AS1	0	0	2	1
LOC105378867	0	0	1	1
LOC124904226	0	0	0	0
LOC124904225	0	0	1	1
DPYD-AS2	0	1	0	0
LINC01930	0	0	0	0
LOC124904227	0	1	0	0
MIR137HG	0	0	0	2
LOC124904228	0	1	0	2
MIR2682	0	0	0	0
MIR137	0	0	0	0
LOC124900404	0	0	1	1
LINC01776	0	2	1	0
LOC124904229	0	0	1	1
SNX7	685	812	1532	1204
PLPPR5	142	127	360	186
PLPPR5-AS1	0	0	3	0
PLPPR4	50	89	2415	855
LOC107985093	0	0	5	4
LINC01708	0	0	0	0
PALMD	0	2	32	22
FRRS1	523	439	1038	795
AGL	2329	2140	9415	8309
LOC124904230	18	21	35	25
SLC35A3	963	1079	2454	2062
MFSD14A	2428	2391	3365	2568
SASS6	756	775	1070	927
TRMT13	318	425	598	592
LRRC39	11	7	13	18
DBT	2202	1967	2150	1788
RTCA-AS1	13	16	69	88
RTCA	1334	1489	1515	1167
MIR553	6	2	7	6
